"SalesOrderID","OrderDate","ShipDate","OnlineOrderFlag","AccountNumber","CustomerID","SalesPersonID","Freight"
"44021","2021-07-21","2021-07-28","True","10-4030-011032","11032","","84.3748"
"44022","2021-07-22","2021-07-29","True","10-4030-022008","22008","","89.4568"
"44023","2021-07-22","2021-07-29","True","10-4030-019830","19830","","84.3748"
"44024","2021-07-22","2021-07-29","True","10-4030-016663","16663","","89.4568"
"44025","2021-07-22","2021-07-29","True","10-4030-016708","16708","","89.4568"
"44026","2021-07-22","2021-07-29","True","10-4030-017045","17045","","89.4568"
"44027","2021-07-23","2021-07-30","True","10-4030-021921","21921","","89.4568"
"44028","2021-07-23","2021-07-30","True","10-4030-017048","17048","","89.4568"
"44029","2021-07-23","2021-07-30","True","10-4030-011050","11050","","84.3748"
"44030","2021-07-24","2021-07-31","True","10-4030-012131","12131","","89.4568"
"44031","2021-07-24","2021-07-31","True","10-4030-013689","13689","","89.4568"
"44032","2021-07-24","2021-07-31","True","10-4030-011243","11243","","84.9998"
"44033","2021-07-24","2021-07-31","True","10-4030-016693","16693","","89.4568"
"44034","2021-07-24","2021-07-31","True","10-4030-016702","16702","","89.4568"
"44035","2021-07-24","2021-07-31","True","10-4030-016707","16707","","89.4568"
"44036","2021-07-24","2021-07-31","True","10-4030-017046","17046","","89.4568"
"44037","2021-07-24","2021-07-31","True","10-4030-025272","25272","","17.4775"
"44038","2021-07-24","2021-07-31","True","10-4030-025868","25868","","84.9998"
"44039","2021-07-25","2021-08-01","True","10-4030-017971","17971","","17.4775"
"44040","2021-07-25","2021-08-01","True","10-4030-011057","11057","","84.3748"
"44041","2021-07-25","2021-08-01","True","10-4030-016742","16742","","89.4568"
"44042","2021-07-26","2021-08-02","True","10-4030-013678","13678","","89.4568"
"44043","2021-07-26","2021-08-02","True","10-4030-013679","13679","","89.4568"
"44044","2021-07-26","2021-08-02","True","10-4030-013690","13690","","89.4568"
"44045","2021-07-26","2021-08-02","True","10-4030-028394","28394","","84.9998"
"44046","2021-07-26","2021-08-02","True","10-4030-028064","28064","","89.4568"
"44047","2021-07-26","2021-08-02","True","10-4030-025878","25878","","84.9998"
"44048","2021-07-26","2021-08-02","True","10-4030-016713","16713","","89.4568"
"44049","2021-07-27","2021-08-03","True","10-4030-013538","13538","","89.4568"
"44050","2021-07-27","2021-08-03","True","10-4030-017050","17050","","89.4568"
"44051","2021-07-28","2021-08-04","True","10-4030-013691","13691","","89.4568"
"44052","2021-07-28","2021-08-04","True","10-4030-016637","16637","","89.4568"
"44053","2021-07-29","2021-08-05","True","10-4030-019329","19329","","17.4775"
"44054","2021-07-29","2021-08-05","True","10-4030-013542","13542","","89.4568"
"44055","2021-07-29","2021-08-05","True","10-4030-013543","13543","","89.4568"
"44056","2021-07-29","2021-08-05","True","10-4030-013559","13559","","89.4568"
"44057","2021-07-29","2021-08-05","True","10-4030-014577","14577","","17.4775"
"44058","2021-07-29","2021-08-05","True","10-4030-011056","11056","","84.3748"
"44059","2021-07-29","2021-08-05","True","10-4030-016688","16688","","89.4568"
"44060","2021-07-29","2021-08-05","True","10-4030-025273","25273","","17.4775"
"44061","2021-07-30","2021-08-06","True","10-4030-027919","27919","","89.4568"
"44062","2021-07-30","2021-08-06","True","10-4030-028041","28041","","89.4568"
"44063","2021-07-30","2021-08-06","True","10-4030-011240","11240","","84.9998"
"44064","2021-07-30","2021-08-06","True","10-4030-022050","22050","","89.4568"
"44065","2021-07-30","2021-08-06","True","10-4030-028062","28062","","89.4568"
"44066","2021-07-30","2021-08-06","True","10-4030-025867","25867","","84.9998"
"44067","2021-07-30","2021-08-06","True","10-4030-017049","17049","","89.4568"
"44068","2021-07-31","2021-08-07","True","10-4030-013541","13541","","89.4568"
"44069","2021-07-31","2021-08-07","True","10-4030-028395","28395","","84.3748"
"44070","2021-07-31","2021-08-07","True","10-4030-019829","19829","","84.3748"
"44071","2021-07-31","2021-08-07","True","10-4030-016691","16691","","89.4568"
"44072","2021-07-31","2021-08-07","True","10-4030-016656","16656","","89.4568"
"44073","2021-07-31","2021-08-07","True","10-4030-011044","11044","","84.3748"
"44074","2021-08-01","2021-08-08","False","10-4020-000216","29592","275","25.308"
"44075","2021-08-01","2021-08-08","False","10-4020-000092","29632","283","793.3608"
"44076","2021-08-01","2021-08-08","False","10-4020-000562","30003","277","122.3996"
"44077","2021-08-01","2021-08-08","False","10-4020-000173","29714","282","182.773"
"44078","2021-08-01","2021-08-08","False","10-4020-000272","29622","283","844.4313"
"44079","2021-08-01","2021-08-08","False","10-4020-000057","29967","277","771.1216"
"44080","2021-08-01","2021-08-08","False","10-4020-000439","29733","276","0.3088"
"44081","2021-08-01","2021-08-08","False","10-4020-000118","29950","282","1128.6131"
"44082","2021-08-01","2021-08-08","False","10-4020-000047","29803","274","61.1998"
"44083","2021-08-01","2021-08-08","False","10-4020-000631","29969","278","40.6707"
"44084","2021-08-01","2021-08-08","False","10-4020-000551","29494","282","243.8993"
"44085","2021-08-01","2021-08-08","False","10-4020-000155","29639","282","619.1468"
"44086","2021-08-01","2021-08-08","False","10-4020-000678","29722","282","2221.4493"
"44087","2021-08-01","2021-08-08","False","10-4020-000096","29944","276","150.8264"
"44088","2021-08-01","2021-08-08","False","10-4020-000624","29842","281","12.5838"
"44089","2021-08-01","2021-08-08","False","10-4020-000114","29673","276","62.9188"
"44090","2021-08-01","2021-08-08","False","10-4020-000417","29659","277","198.3715"
"44091","2021-08-01","2021-08-08","False","10-4020-000545","29914","281","134.0975"
"44092","2021-08-01","2021-08-08","False","10-4020-000273","30090","277","123.0923"
"44093","2021-08-01","2021-08-08","False","10-4020-000093","29708","277","319.3414"
"44094","2021-08-01","2021-08-08","False","10-4020-000172","29711","282","122.3996"
"44095","2021-08-01","2021-08-08","False","10-4020-000581","29748","281","1273.3166"
"44096","2021-08-01","2021-08-08","False","10-4020-000180","29655","275","243.8993"
"44097","2021-08-01","2021-08-08","False","10-4020-000418","29651","277","181.0019"
"44098","2021-08-01","2021-08-08","False","10-4020-000567","29504","279","491.025"
"44099","2021-08-01","2021-08-08","False","10-4020-000473","29897","281","374.8993"
"44100","2021-08-01","2021-08-08","False","10-4020-000293","29690","281","2463.9566"
"44101","2021-08-01","2021-08-08","False","10-4020-000675","29721","279","294.1458"
"44102","2021-08-01","2021-08-08","False","10-4020-000386","29681","279","105.166"
"44103","2021-08-01","2021-08-08","False","10-4020-000156","29577","278","114.3159"
"44104","2021-08-01","2021-08-08","False","10-4020-000498","29755","278","122.3996"
"44105","2021-08-01","2021-08-08","False","10-4020-000453","29769","277","183.0082"
"44106","2021-08-01","2021-08-08","False","10-4020-000116","30068","279","12.5838"
"44107","2021-08-01","2021-08-08","False","10-4020-000647","30106","277","486.0668"
"44108","2021-08-01","2021-08-08","False","10-4020-000365","29686","281","65.0714"
"44109","2021-08-01","2021-08-08","False","10-4020-000091","29921","280","415.4797"
"44110","2021-08-01","2021-08-08","False","10-4020-000579","29486","277","500.2145"
"44111","2021-08-01","2021-08-08","False","10-4020-000460","29740","282","349.3315"
"44112","2021-08-01","2021-08-08","False","10-4020-000588","29649","278","973.3471"
"44113","2021-08-01","2021-08-08","False","10-4020-000187","29938","276","1216.8909"
"44114","2021-08-01","2021-08-08","False","10-4020-000575","29746","275","1006.5955"
"44115","2021-08-01","2021-08-08","False","10-4020-000366","29525","276","2010.7932"
"44116","2021-08-01","2021-08-08","False","10-4020-000368","29685","279","610.507"
"44117","2021-08-01","2021-08-08","False","10-4020-000143","29581","275","387.9815"
"44118","2021-08-01","2021-08-08","False","10-4020-000222","29883","276","102.8227"
"44119","2021-08-01","2021-08-08","False","10-4020-000648","29834","281","1471.8448"
"44120","2021-08-01","2021-08-08","False","10-4020-000075","29702","277","811.5626"
"44121","2021-08-01","2021-08-08","False","10-4020-000169","29710","276","1947.7063"
"44122","2021-08-01","2021-08-08","False","10-4020-000369","29518","279","121.9496"
"44123","2021-08-01","2021-08-08","False","10-4020-000503","29498","275","26.2438"
"44124","2021-08-01","2021-08-08","False","10-4020-000003","29637","277","463.8954"
"44125","2021-08-01","2021-08-08","False","10-4020-000238","29872","277","78.0766"
"44126","2021-08-01","2021-08-08","False","10-4020-000020","29810","283","427.8206"
"44127","2021-08-01","2021-08-08","False","10-4020-000608","29562","281","2740.7624"
"44128","2021-08-01","2021-08-08","False","10-4020-000279","30088","279","555.3484"
"44129","2021-08-01","2021-08-08","False","10-4020-000054","29966","275","1672.7469"
"44130","2021-08-01","2021-08-08","False","10-4020-000602","29642","279","1064.5182"
"44131","2021-08-01","2021-08-08","False","10-4020-000576","29487","275","614.5382"
"44132","2021-08-01","2021-08-08","False","10-4020-000585","29484","279","121.4996"
"44133","2021-08-01","2021-08-08","False","10-4020-000170","29715","279","771.5542"
"44134","2021-08-01","2021-08-08","True","10-4030-013821","13821","","89.4568"
"44135","2021-08-01","2021-08-08","True","10-4030-028156","28156","","89.4568"
"44136","2021-08-01","2021-08-08","True","10-4030-022114","22114","","89.4568"
"44137","2021-08-01","2021-08-08","True","10-4030-017328","17328","","89.4568"
"44138","2021-08-02","2021-08-09","True","10-4030-013765","13765","","89.4568"
"44139","2021-08-02","2021-08-09","True","10-4030-013792","13792","","89.4568"
"44140","2021-08-02","2021-08-09","True","10-4030-012221","12221","","89.4568"
"44141","2021-08-02","2021-08-09","True","10-4030-013572","13572","","89.4568"
"44142","2021-08-02","2021-08-09","True","10-4030-022058","22058","","89.4568"
"44143","2021-08-02","2021-08-09","True","10-4030-028145","28145","","89.4568"
"44144","2021-08-02","2021-08-09","True","10-4030-017071","17071","","89.4568"
"44145","2021-08-02","2021-08-09","True","10-4030-017309","17309","","89.4568"
"44146","2021-08-02","2021-08-09","True","10-4030-017310","17310","","89.4568"
"44147","2021-08-02","2021-08-09","True","10-4030-017320","17320","","89.4568"
"44148","2021-08-03","2021-08-10","True","10-4030-028172","28172","","89.4568"
"44149","2021-08-03","2021-08-10","True","10-4030-017242","17242","","89.4568"
"44150","2021-08-03","2021-08-10","True","10-4030-017315","17315","","89.4568"
"44151","2021-08-03","2021-08-10","True","10-4030-025558","25558","","17.4775"
"44152","2021-08-04","2021-08-11","True","10-4030-011334","11334","","84.9998"
"44153","2021-08-04","2021-08-11","True","10-4030-028168","28168","","89.4568"
"44154","2021-08-04","2021-08-11","True","10-4030-028181","28181","","89.4568"
"44155","2021-08-04","2021-08-11","True","10-4030-028131","28131","","89.4568"
"44156","2021-08-04","2021-08-11","True","10-4030-025887","25887","","84.9998"
"44157","2021-08-04","2021-08-11","True","10-4030-017055","17055","","89.4568"
"44158","2021-08-05","2021-08-12","True","10-4030-013567","13567","","89.4568"
"44159","2021-08-05","2021-08-12","True","10-4030-028182","28182","","89.4568"
"44160","2021-08-05","2021-08-12","True","10-4030-028186","28186","","89.4568"
"44161","2021-08-06","2021-08-13","True","10-4030-013772","13772","","89.4568"
"44162","2021-08-06","2021-08-13","True","10-4030-028185","28185","","89.4568"
"44163","2021-08-06","2021-08-13","True","10-4030-028193","28193","","89.4568"
"44164","2021-08-06","2021-08-13","True","10-4030-028088","28088","","89.4568"
"44165","2021-08-06","2021-08-13","True","10-4030-017065","17065","","89.4568"
"44166","2021-08-06","2021-08-13","True","10-4030-014581","14581","","17.4775"
"44167","2021-08-06","2021-08-13","True","10-4030-017308","17308","","89.4568"
"44168","2021-08-07","2021-08-14","True","10-4030-012211","12211","","89.4568"
"44169","2021-08-07","2021-08-14","True","10-4030-028179","28179","","89.4568"
"44170","2021-08-07","2021-08-14","True","10-4030-028183","28183","","89.4568"
"44171","2021-08-07","2021-08-14","True","10-4030-028112","28112","","89.4568"
"44172","2021-08-07","2021-08-14","True","10-4030-014584","14584","","17.4775"
"44173","2021-08-08","2021-08-15","True","10-4030-013784","13784","","89.4568"
"44174","2021-08-08","2021-08-15","True","10-4030-017229","17229","","89.4568"
"44175","2021-08-08","2021-08-15","True","10-4030-017246","17246","","89.4568"
"44176","2021-08-09","2021-08-16","True","10-4030-012220","12220","","89.4568"
"44177","2021-08-09","2021-08-16","True","10-4030-011337","11337","","84.3748"
"44178","2021-08-09","2021-08-16","True","10-4030-028097","28097","","89.4568"
"44179","2021-08-09","2021-08-16","True","10-4030-025888","25888","","84.3748"
"44180","2021-08-09","2021-08-16","True","10-4030-011058","11058","","84.9998"
"44181","2021-08-09","2021-08-16","True","10-4030-017294","17294","","89.4568"
"44182","2021-08-09","2021-08-16","True","10-4030-017299","17299","","89.4568"
"44183","2021-08-10","2021-08-17","True","10-4030-028158","28158","","89.4568"
"44184","2021-08-10","2021-08-17","True","10-4030-017247","17247","","89.4568"
"44185","2021-08-10","2021-08-17","True","10-4030-017280","17280","","89.4568"
"44186","2021-08-12","2021-08-19","True","10-4030-025889","25889","","84.9998"
"44187","2021-08-12","2021-08-19","True","10-4030-017069","17069","","89.4568"
"44188","2021-08-13","2021-08-20","True","10-4030-020052","20052","","17.4775"
"44189","2021-08-13","2021-08-20","True","10-4030-020054","20054","","17.4775"
"44190","2021-08-13","2021-08-20","True","10-4030-011061","11061","","84.3748"
"44191","2021-08-13","2021-08-20","True","10-4030-017248","17248","","89.4568"
"44192","2021-08-14","2021-08-21","True","10-4030-013570","13570","","89.4568"
"44193","2021-08-14","2021-08-21","True","10-4030-028164","28164","","89.4568"
"44194","2021-08-14","2021-08-21","True","10-4030-017064","17064","","89.4568"
"44195","2021-08-14","2021-08-21","True","10-4030-017249","17249","","89.4568"
"44196","2021-08-14","2021-08-21","True","10-4030-017295","17295","","89.4568"
"44197","2021-08-15","2021-08-22","True","10-4030-028096","28096","","89.4568"
"44198","2021-08-15","2021-08-22","True","10-4030-028150","28150","","89.4568"
"44199","2021-08-15","2021-08-22","True","10-4030-017259","17259","","89.4568"
"44200","2021-08-15","2021-08-22","True","10-4030-017312","17312","","89.4568"
"44201","2021-08-16","2021-08-23","True","10-4030-012254","12254","","89.4568"
"44202","2021-08-16","2021-08-23","True","10-4030-028159","28159","","89.4568"
"44203","2021-08-16","2021-08-23","True","10-4030-028149","28149","","89.4568"
"44204","2021-08-16","2021-08-23","True","10-4030-014580","14580","","17.4775"
"44205","2021-08-16","2021-08-23","True","10-4030-017285","17285","","89.4568"
"44206","2021-08-17","2021-08-24","True","10-4030-011250","11250","","84.9998"
"44207","2021-08-17","2021-08-24","True","10-4030-028162","28162","","89.4568"
"44208","2021-08-17","2021-08-24","True","10-4030-025879","25879","","84.9998"
"44209","2021-08-17","2021-08-24","True","10-4030-017257","17257","","89.4568"
